game_token,round_number,actual_lat,actual_lng,actual_heading,actual_pitch,actual_zoom,actual_panoId,country_code,guessed_lat,guessed_lng,score,distance_km,time_spent_sec,player_id,team_name,health_before,health_after,multiplier,damage_multiplier,location
b2332a33-5851-4790-83e4-c07d2dd85fa6,1,53.97132224734536,24.71290313025524,237.0121,0.0,0,58547A304A4C707352513072306A454D6C4341527A51,lt,56.22194389022556,24.724864911604637,4342,250.25886467597138,9.679,630ba708510e022a3194e925,blue,6000,6000,1.0,1.0,"3B, Kvietkeliai, Širvėnos seniūnija, Biržų rajono savivaldybė, Panevėžio apskritis, 41187, Lietuva"
b2332a33-5851-4790-83e4-c07d2dd85fa6,2,60.36372590320123,5.353621258632547,61.898996548543536,-1.5934092201135286,0,546A494751454C6F7A71537641756659725F63646A51,no,59.93994819072709,10.739383606311446,4218,301.6728274314395,22.649,630ba708510e022a3194e925,blue,6000,5234,1.0,1.0,"Ullevål sykehus, Spångbergveien, Tåsen, St. Hanshaugen, Oslo, 0853, Norge"
b2332a33-5851-4790-83e4-c07d2dd85fa6,3,7.905084341067911,10.65450098636832,240.7264735753203,22.232149929645317,0,56536B3761713967626B476D504C6A73444F476F6751,ng,8.147410906191544,7.0038905390872275,3984,402.8534736119538,7.748,630ba708510e022a3194e925,blue,5234,5234,1.0,1.0,"Toto, Nasarawa, Nigeria"
b2332a33-5851-4790-83e4-c07d2dd85fa6,4,-1.642091791092984,102.438270043661,159.84116573765257,2.2449783556164107,0,4B495A5A324551745354523372575241594D36686F77,id,11.308982585502935,122.62369875653309,1119,2655.892888726249,19.772,630ba708510e022a3194e925,blue,5234,2019,1.0,1.0,"Dumalag, Capiz, Western Visayas, 5813, Pilipinas"
b2332a33-5851-4790-83e4-c07d2dd85fa6,5,44.42681203656324,39.53105635601981,5.46409,0.0,0,72385558425174364E61347863305874446A68466A67,ru,53.55311320959142,44.63692176596968,2720,1080.3226684452945,32.776,630ba708510e022a3194e925,blue,2019,2019,1.5,1.5,"Засечный сельсовет, Мокшанский район, Пензенская область, Приволжский федеральный округ, Россия"
b2332a33-5851-4790-83e4-c07d2dd85fa6,6,48.644219518798565,-53.75671613926296,142.30031975224097,0.27078933623418777,0,647A494F33306837473263304272744142645A6E4C77,ca,43.69347260424465,-71.65898002972199,2171,1480.0197042843497,10.56,630ba708510e022a3194e925,blue,2019,2019,2.0,2.0,"River Road School, River Road, Bridgewater, Grafton County, New Hampshire, 03264, United States"
b2332a33-5851-4790-83e4-c07d2dd85fa6,7,37.13865704003802,25.47092927650324,312.7662931783576,-11.527821879683373,0,51646444375435516E55564A45717047325765524467,gr,38.48643364352953,23.740713065351894,4433,213.443309974763,11.691,630ba708510e022a3194e925,blue,2019,2019,2.5,2.5,"Δήμος Χαλκιδέων, Περιφερειακή Ενότητα Ευβοίας, Περιφέρεια Στερεάς Ελλάδας, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς"
b2332a33-5851-4790-83e4-c07d2dd85fa6,1,53.97132224734536,24.71290313025524,237.0121,0.0,0,58547A304A4C707352513072306A454D6C4341527A51,lt,46.824236068870576,23.24240781980423,3182,801.4781949154209,19.52,64b968a409613dd852d46b8f,red,6000,4840,1.0,1.0,"Dumbrava, Căpușu Mare, Cluj, 407152, România"
b2332a33-5851-4790-83e4-c07d2dd85fa6,2,60.36372590320123,5.353621258632547,61.898996548543536,-1.5934092201135286,0,546A494751454C6F7A71537641756659725F63646A51,no,60.41220521579995,5.329051468475621,4984,5.5571173357761,16.165,64b968a409613dd852d46b8f,red,4840,4840,1.0,1.0,"Fløyfjelltunnelen, Betanien, Ladegården, Breistølen, Bergenhus, Bergen, Vestland, 5034, Norge"
b2332a33-5851-4790-83e4-c07d2dd85fa6,3,7.905084341067911,10.65450098636832,240.7264735753203,22.232149929645317,0,56536B3761713967626B476D504C6A73444F476F6751,ng,7.392955557311577,3.9486593559464067,3292,741.2014743093923,12.739,64b968a409613dd852d46b8f,red,4840,4148,1.0,1.0,"Egbeda, Oyo, 200222, Nigeria"
b2332a33-5851-4790-83e4-c07d2dd85fa6,4,-1.642091791092984,102.438270043661,159.84116573765257,2.2449783556164107,0,4B495A5A324551745354523372575241594D36686F77,id,-2.7780193097386703,104.41551313041711,4334,253.414156549482,26.081,64b968a409613dd852d46b8f,red,4148,4148,1.0,1.0,"Pulau Rimau, Banyuasin, Sumatera Selatan, Sumatera, 30759, Indonesia"
b2332a33-5851-4790-83e4-c07d2dd85fa6,5,44.42681203656324,39.53105635601981,5.46409,0.0,0,72385558425174364E61347863305874446A68466A67,ru,53.876207538374324,35.793308817508,2712,1084.925561024907,33.689,64b968a409613dd852d46b8f,red,4148,4136,1.5,1.5,"Грязненское лесничество, сельское поселение Село Чернышено, Козельский район, Калужская область, Центральный федеральный округ, Россия"
b2332a33-5851-4790-83e4-c07d2dd85fa6,6,48.644219518798565,-53.75671613926296,142.30031975224097,0.27078933623418777,0,647A494F33306837473263304272744142645A6E4C77,ca,47.00994909161148,-82.92445522491688,1470,2171.687746297412,17.596,64b968a409613dd852d46b8f,red,4136,2734,2.0,2.0,"Unorganized North Algoma, Algoma District, Northeastern Ontario, Ontario, Canada"
b2332a33-5851-4790-83e4-c07d2dd85fa6,7,37.13865704003802,25.47092927650324,312.7662931783576,-11.527821879683373,0,51646444375435516E55564A45717047325765524467,gr,-16.40750613221975,-68.66992174860714,8,11458.349398180455,21.066,64b968a409613dd852d46b8f,red,2734,0,2.5,2.5,"Pampa Kalasaya, Pucarani, Provincia Los Andes, La Paz, Bolivia"
c2c1614a-f6f0-43ba-a4f4-1058ac159c64,1,-31.082573388942713,-56.01009674006136,110.78941432689749,19.91084865519761,0,314C5547667058727934426E735A5A33393249474151,uy,-11.26733414735472,-63.435696230003856,1343,2332.135939362688,34.262,6057bbd4b2a41300019619fb,blue,6000,3094,1.0,1.0,"São Miguel do Guaporé, Região Geográfica Imediata de Ji-Paraná, Região Geográfica Intermediária de Ji-Paraná, Rondônia, Região Norte, 78932-000, Brasil"
c2c1614a-f6f0-43ba-a4f4-1058ac159c64,2,67.7354019282693,14.81537820039843,336.35868046605873,-2.464881399871203,0,354A7735625A6B65524F34704671394739315F647677,no,55.847213864284065,-123.33564621629021,185,5848.668053008794,18.591,6057bbd4b2a41300019619fb,blue,3094,0,1.0,1.0,"Area E (Moberly Lake/Sukunka Valley), Peace River Regional District, British Columbia, V0C 1T0, Canada"
c2c1614a-f6f0-43ba-a4f4-1058ac159c64,1,-31.082573388942713,-56.01009674006136,110.78941432689749,19.91084865519761,0,314C5547667058727934426E735A5A33393249474151,uy,-33.66699178985945,-56.30563091537668,4249,288.710812550107,26.742,630ba708510e022a3194e925,red,6000,6000,1.0,1.0,"22, Al Obelisco, Florida, 94100, Uruguay"
c2c1614a-f6f0-43ba-a4f4-1058ac159c64,2,67.7354019282693,14.81537820039843,336.35868046605873,-2.464881399871203,0,354A7735625A6B65524F34704671394739315F647677,no,63.312495967541196,10.035361544587422,3691,538.4882245792454,9.881,630ba708510e022a3194e925,red,6000,6000,1.0,1.0,"224, Rivegen, Gammelgarden, Børsa, Skaun, Trøndelag, 7353, Norge"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,1,13.13817823860619,121.4796951726918,185.91261552183627,-6.185380512488891,0,6A465F584E49525F42796D3674456C56744C68364377,ph,-6.917634816595187,109.01729148465286,1141,2620.730874280515,5.312,630ba708510e022a3194e925,blue,6000,2969,1.0,1.0,"Jagalempeni, Brebes, Jawa Tengah, Jawa, Indonesia"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,2,21.01437939488986,-88.30379457312776,336.0396476492805,11.029792939548445,0,325866325A463374324A466639363243305957373767,mx,20.35840116570025,-99.98270010920692,2518,1216.8246902673843,12.397,630ba708510e022a3194e925,blue,2969,2969,1.0,1.0,"Calle Venustiano Carranza, San Juan del Río, Querétaro, 78806, México"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,3,-34.3235250016269,18.96662558680006,85.78869532243037,1.037930448169334,0,7A4B587855452D526E70546158596E41553471376B77,za,57.91235615734281,-4.49537347739666,14,10487.635310513393,21.161,630ba708510e022a3194e925,blue,2969,2969,1.0,1.0,"Highland, Alba / Scotland, United Kingdom"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,4,8.793647321121702,-82.19112054486634,297.0818263960908,7.483964344015021,0,3274707557476E4734457239623134614A4166396877,pa,9.006150739351174,-79.81409557733785,4313,262.19712597843204,27.285,630ba708510e022a3194e925,blue,2969,2749,1.0,1.0,"Quebrada Lagarto, Distrito de La Chorrera, Panamá Oeste, Panamá"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,5,40.49929332580506,-3.367792887056996,241.98962656782425,-0.1334787311254786,0,496376554D654E414B7136413335676F69724C5F5977,es,41.748513083135805,-0.8458933670459201,4336,252.8006736506878,33.607,630ba708510e022a3194e925,blue,2749,1873,1.5,1.5,"Calle Nicolás Copérnico, Polígono Industrial San Miguel, Villanueva de Gállego, Zaragoza, Aragón, 50830, España"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,6,0.404976466949498,6.639576124050841,111.4281235023164,-8.691251275835569,0,456C73715A655757616D737A7A47345A706E64676151,st,-1.5555961392446411,30.239545057696915,1133,2632.974961890651,62.371,630ba708510e022a3194e925,blue,1873,0,2.0,2.0,"Ngarama, Gatsibo District, Iburasirasuba, Rwanda"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,1,13.13817823860619,121.4796951726918,185.91261552183627,-6.185380512488891,0,6A465F584E49525F42796D3674456C56744C68364377,ph,11.40908131751403,123.84958636125499,4172,321.34859727715036,19.714,5e2587ef6ea51084bc3cbfc3,red,6000,6000,1.0,1.0,"Cebu, Central Visayas, Pilipinas"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,2,21.01437939488986,-88.30379457312776,336.0396476492805,11.029792939548445,0,325866325A463374324A466639363243305957373767,mx,7.674259518056217,-80.59641808349939,1919,1698.8069067196816,28.402,5e2587ef6ea51084bc3cbfc3,red,6000,5401,1.0,1.0,"La Mesa, Distrito de Macaracas, Panamá"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,3,-34.3235250016269,18.96662558680006,85.78869532243037,1.037930448169334,0,7A4B587855452D526E70546158596E41553471376B77,za,42.35083214499896,-113.71156375136849,1,15847.835192367078,32.602,5e2587ef6ea51084bc3cbfc3,red,5401,5388,1.0,1.0,"Cassia County, Idaho, United States"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,4,8.793647321121702,-82.19112054486634,297.0818263960908,7.483964344015021,0,3274707557476E4734457239623134614A4166396877,pa,8.594323152724238,-80.62044872479095,4533,174.0606141260328,14.604,5e2587ef6ea51084bc3cbfc3,red,5388,5388,1.0,1.0,"La Trinidad, Distrito de La Pintada, Coclé, Panamá"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,5,40.49929332580506,-3.367792887056996,241.98962656782425,-0.1334787311254786,0,496376554D654E414B7136413335676F69724C5F5977,es,40.48082869155329,-3.7050859554887583,4920,28.5972445027339,30.118,5e2587ef6ea51084bc3cbfc3,red,5388,5388,1.5,1.5,"Reales Academias-Imserso, Calle de Ginzo de Limia, Ciudad de los Periodistas, El Pilar, Fuencarral-El Pardo, Madrid, Comunidad de Madrid, 28029, España"
d6d5861e-b01d-4483-89d1-d52fcfac31cd,6,0.404976466949498,6.639576124050841,111.4281235023164,-8.691251275835569,0,456C73715A655757616D737A7A47345A706E64676151,st,6.154486550637819,5.7383924808991615,3472,647.090025089508,71.26,5e2587ef6ea51084bc3cbfc3,red,5388,5388,2.0,2.0,"Ikpoba-Okha, Edo, 300105, Nigeria"
10d29d35-8bfc-4916-96e8-7da057a192f6,1,-0.07568317494755568,-78.9880795397242,232.18345633772225,-0.2077996012783956,0,6F542D6E4F4B756D69524D4942446D63626F59794951,ec,-0.5239598234744343,-78.58590219347,4815,66.9660602845916,19.508,630ba708510e022a3194e925,blue,6000,6000,1.0,1.0,"Miraflores Bajo, Aloasí, Machachi, Pichincha, 170350, Ecuador"
10d29d35-8bfc-4916-96e8-7da057a192f6,2,-5.088622357841216,119.4812093055493,287.0441343825208,-1.1333653383588995,0,366D6F6266646B79687859686342424F4343747A5051,id,-7.031408788337528,109.91490275919836,2721,1079.5497990394776,15.403,630ba708510e022a3194e925,blue,6000,6000,1.0,1.0,"Cendono Kidul, Tembok, Batang, Jawa Tengah, Jawa, 51271, Indonesia"
10d29d35-8bfc-4916-96e8-7da057a192f6,1,-0.07568317494755568,-78.9880795397242,232.18345633772225,-0.2077996012783956,0,6F542D6E4F4B756D69524D4942446D63626F59794951,ec,-7.131060175436693,108.69470259460454,0,18845.37097206094,23.744,657991acdb414bd0da5433bb,red,6000,1185,1.0,1.0,"Jabranti, Kuningan, Jawa Barat, Jawa, Indonesia"
10d29d35-8bfc-4916-96e8-7da057a192f6,2,-5.088622357841216,119.4812093055493,287.0441343825208,-1.1333653383588995,0,366D6F6266646B79687859686342424F4343747A5051,id,14.699757162626604,121.09928510210602,1441,2207.585645287553,24.497,657991acdb414bd0da5433bb,red,1185,0,1.0,1.0,"Violago Road, Bagong Silangan, 2nd District, Quezon City, Eastern Manila District, Metro Manila, 1126, Pilipinas"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,1,14.483571827550028,-91.39711639568375,318.37405665841453,9.719211373003349,0,754B596A5F356B52576F44595266647572324A705151,gt,14.37237101597956,-90.46492458624736,4723,101.1444604313139,33.575,5ef0882962df1243a0d002bd,blue,6000,6000,1.0,1.0,"Carretera a El Salvador, Finca El Rosario, Fraijanes, Zona 5, Departamento de Guatemala, Guatemala"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,2,54.714522178990485,-113.29089928334736,200.66468854818,8.186954719407723,0,5751516250565567733835494359455871344F747151,ca,42.49312090955024,-84.84962372603727,1244,2467.5440869391414,37.455,5ef0882962df1243a0d002bd,blue,6000,6000,1.0,1.0,"Spicerville Road, Brookfield Township, Walton Township, Eaton County, Michigan, 49076, United States"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,3,-27.39413210821303,-58.99934941185582,130.7190700262753,7.805987026397972,0,727268676B6669635465475F4E4B4453486342313777,ar,-33.7039725988897,-56.74904105317261,3306,733.9021507212842,30.774,5ef0882962df1243a0d002bd,blue,6000,5967,1.0,1.0,"Flores, Uruguay"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,4,-36.841515881983085,-73.11033323207548,52.449420771399495,6.78902842035194,0,34664D39344454584B637A6848724A3075694A747041,cl,-19.092394993865742,-51.320032627341504,976,2897.316812580783,31.181,5ef0882962df1243a0d002bd,blue,5967,3007,1.0,1.0,"Lagoa Santa, Região Geográfica Imediata de Rio Verde, Região Geográfica Intermediária de Rio Verde, Goiás, Região Centro-Oeste, Brasil"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,5,44.48184507926389,22.16371897956462,230.26129440085947,4.598458398936501,0,5239355245596E6C2D375A536275784F4C4832663377,ro,35.97671789665451,138.70767606044657,31,9025.080866382343,29.236,5ef0882962df1243a0d002bd,blue,3007,0,1.5,1.5,"市道大滝幹線17号線, 秩父市, 埼玉県, 日本"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,1,14.483571827550028,-91.39711639568375,318.37405665841453,9.719211373003349,0,754B596A5F356B52576F44595266647572324A705151,gt,19.48104978718111,-70.66717668654078,1389,2271.6322958407773,28.294,630ba708510e022a3194e925,red,6000,2666,1.0,1.0,"Calle 10, Gurabo Abajo, Santiago de los Caballeros, Santiago, 51052, República Dominicana"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,2,54.714522178990485,-113.29089928334736,200.66468854818,8.186954719407723,0,5751516250565567733835494359455871344F747151,ca,37.61178460848813,-85.44445661875633,1013,2832.4282634442957,28.719,630ba708510e022a3194e925,red,2666,2435,1.0,1.0,"Marion County, Kentucky, United States"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,3,-27.39413210821303,-58.99934941185582,130.7190700262753,7.805987026397972,0,727268676B6669635465475F4E4B4453486342313777,ar,-32.50956844197494,-63.520944697744895,3339,716.2699637413019,23.816,630ba708510e022a3194e925,red,2435,2435,1.0,1.0,"Pedanía Yucat, Departamento General San Martín, Córdoba, X5900, Argentina"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,4,-36.841515881983085,-73.11033323207548,52.449420771399495,6.78902842035194,0,34664D39344454584B637A6848724A3075694A747041,cl,-33.50473730169536,-70.8452932515851,3936,424.2855304147578,15.097,630ba708510e022a3194e925,red,2435,2435,1.0,1.0,"Rinconada Lo Vial, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, Chile"
d7cbe6d7-938c-4cd1-b21d-c38d868e2db8,5,44.48184507926389,22.16371897956462,230.26129440085947,4.598458398936501,0,5239355245596E6C2D375A536275784F4C4832663377,ro,45.338835908320846,14.68663541395518,3573,596.2514250814046,14.928,630ba708510e022a3194e925,red,2435,2435,1.5,1.5,"D3, Općina Fužine, Primorsko-goranska županija, Hrvatska"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,1,43.82843891437192,4.375544146190061,48.53904449344232,4.951637630308454,0,6C6F42497559384B7A31446A577A764B475763313151,fr,40.69016675044733,-3.875376567138218,3252,762.9421609078526,26.928,677e9ef18b3d3620c4c9bc4b,blue,6000,4855,1.0,1.0,"Valderrevenga, Manzanares el Real, Comunidad de Madrid, 28410, España"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,2,43.61355592959556,-116.3901772907824,190.2245060832496,1.1678756160041672,0,56643550797641327852397451795438394855434C67,us,35.6013748157828,-86.5008167886317,1095,2693.7545382014446,11.96,677e9ef18b3d3620c4c9bc4b,blue,4855,3442,1.0,1.0,"Unionville Deason Road, Deason, Bedford County, Middle Tennessee, Tennessee, 37020, United States"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,3,58.69039517002848,-65.95409722851022,127.0037570491335,17.255745868102053,0,375059357748777733412D6B71726E45424A42614A67,ca,65.81519438517856,12.82560769644693,563,3873.3891212066096,20.329,677e9ef18b3d3620c4c9bc4b,blue,3442,1200,1.0,1.0,"Vefsn, Nordland, Norge"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,4,5.092790713738097,-75.94185093681942,277.47784203849585,-4.559856836624249,0,31777536465179714E37346A32516E6A736875416567,co,-21.20942249154284,-51.174074793818356,530,3980.9083544310383,28.554,677e9ef18b3d3620c4c9bc4b,blue,1200,610,1.0,1.0,"Mirandópolis, Região Imediata de Andradina, Região Geográfica Intermediária de Araçatuba, São Paulo, Região Sudeste, 16800-000, Brasil"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,5,7.938164071765394,-81.39352731909753,38.11564050542559,-0.27705483089563643,0,7547397459787176323478516B672D5F7333646D7A41,pa,22.568797487137317,-104.71229172926348,934,2976.0176055165584,23.25,677e9ef18b3d3620c4c9bc4b,blue,610,610,1.5,1.5,"Santana del Bajío, Mezquital, Durango, México"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,6,37.75913261864271,27.70612748286319,309.02304717171495,9.959354203044882,0,3043514132494C624C38747645745966565F77475751,tr,41.10607714350235,29.07438565394188,4013,390.2591877494974,32.096,677e9ef18b3d3620c4c9bc4b,blue,610,0,2.0,2.0,"Piri Reis Caddesi, Çubuklu Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, 34805, Türkiye"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,1,43.82843891437192,4.375544146190061,48.53904449344232,4.951637630308454,0,6C6F42497559384B7A31446A577A764B475763313151,fr,43.46469211584432,1.5854929315034072,4397,228.0955525790756,17.459,630ba708510e022a3194e925,red,6000,6000,1.0,1.0,"Montgiscard, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31450, France"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,2,43.61355592959556,-116.3901772907824,190.2245060832496,1.1678756160041672,0,56643550797641327852397451795438394855434C67,us,35.29006647085196,-107.03605466524485,2508,1223.7757680304994,26.246,630ba708510e022a3194e925,red,6000,6000,1.0,1.0,"Indian Service Rt 48, Eastern Navajo Agency / Tʼiistsʼóóz Ńdeeshgizh Bił Hahoodzo biyiʼdi, Sandoval County, New Mexico, United States"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,3,58.69039517002848,-65.95409722851022,127.0037570491335,17.255745868102053,0,375059357748777733412D6B71726E45424A42614A67,ca,61.24690704845653,-48.178440238596835,2805,1025.605112507542,34.824,630ba708510e022a3194e925,red,6000,6000,1.0,1.0,"Sermersooq, Kalaallit Nunaat"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,4,5.092790713738097,-75.94185093681942,277.47784203849585,-4.559856836624249,0,31777536465179714E37346A32516E6A736875416567,co,-12.778197950159466,-60.02520090718062,1120,2653.5503840701585,29.588,630ba708510e022a3194e925,red,6000,6000,1.0,1.0,"Comodoro, Região Geográfica Imediata de Pontes e Lacerda - Comodoro, Região Geográfica Intermediária de Cáceres, Mato Grosso, Região Centro-Oeste, 78310-000, Brasil"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,5,7.938164071765394,-81.39352731909753,38.11564050542559,-0.27705483089563643,0,7547397459787176323478516B672D5F7333646D7A41,pa,19.60380006574198,-155.8893067034355,52,8094.792334159861,26.527,630ba708510e022a3194e925,red,6000,4677,1.5,1.5,"Honalo, Hawaiʻi County, Hawaii, United States"
f17c1db6-91be-4d03-bf1d-8cc0460cc38c,6,37.75913261864271,27.70612748286319,309.02304717171495,9.959354203044882,0,3043514132494C624C38747645745966565F77475751,tr,39.652818065346025,29.23259864889471,4346,248.7538374290528,30.174,630ba708510e022a3194e925,red,4677,4677,2.0,2.0,"Harmancık, Bursa, Marmara Bölgesi, 16770, Türkiye"
b59e2760-f100-4dde-8d40-96e77beb12d4,1,47.4761337737873,22.19550707546844,91.6474301521186,5.0408047719406,0,4265477A47624C3535346E4634455070344B6B2D3277,ro,50.67092302885426,6.307363699332202,2531,1207.8841560230887,39.302,64161c7fb2444890d29bf524,blue,6000,4491,1.0,1.0,"Mittelstraße, Hürtgenwald, Kreis Düren, Nordrhein-Westfalen, 52393, Deutschland"
b59e2760-f100-4dde-8d40-96e77beb12d4,2,49.84794621838587,6.042743835566292,292.0045225439661,13.182986658064266,0,5A567562427946486C596B336D654557494142496441,lu,49.71925570535005,6.106454550576892,4958,15.0230295379984,19.231,64161c7fb2444890d29bf524,blue,4491,4491,1.0,1.0,"Tunnel Gousselerbierg, Gosseldange, Lintgen, Canton Mersch, 7432, Lëtzebuerg"
b59e2760-f100-4dde-8d40-96e77beb12d4,3,46.36466076101959,-79.91970821623985,90.259964,0.0,0,4B327865415A7A526C4C504E4D7333306943744B3141,ca,50.051875650556966,-105.80225529077586,1665,1950.8348488144165,30.144,64161c7fb2444890d29bf524,blue,4491,2329,1.0,1.0,"Hillsborough No. 132, Saskatchewan, Canada"
b59e2760-f100-4dde-8d40-96e77beb12d4,4,-10.00503407907227,124.5589280285487,232.32477734938627,5.401173174519613,0,54334C4874456541547A747946527154656F74626367,id,-8.237293412068178,115.33797440406376,2796,1031.1951569458372,38.864,64161c7fb2444890d29bf524,blue,2329,2329,1.0,1.0,"Kintamani, Bangli, Bali, Nusa Tenggara, Indonesia"
